Year,total_precip,avg_precip,min_precip,max_precip,std_precip,avg_month_precip,Annual_Variation
2009,3010.0,15.803815582128292,45,963,306.95982364689576,15.803815582128292,0.0
2010,1728.0,9.10318177604746,3,322,122.79472893632469,9.10318177604746,-42.59136212624585
2011,2577.0,13.573687198739341,0,1121,331.7943297778419,13.573687198739341,49.13194444444444
2012,3006.0,15.951537588060809,16,812,253.56996524179922,15.951537588060809,16.647264260768345
2013,4030.0,21.636963524286244,27,957,330.0707454011897,21.636963524286244,34.06520292747837
2014,4075.0,21.754368279569892,0,651,256.9271061581239,21.754368279569892,1.1166253101736912
2015,3099.0,16.448855209492027,6,733,198.6761297827561,16.448855209492027,-23.950920245398777
2016,4574.0,24.18433676307008,16,1227,361.25760975522803,24.18433676307008,47.59599870926105
2017,3546.0,18.680130700778644,20,805,301.56757120088355,18.680130700778644,-22.47485789243551
2018,3337.0,17.605053068223953,9,982,280.7688982818864,17.605053068223953,-5.893965031020865
2019,5580.0,29.979282536151278,6,1934,600.7026189085881,29.979282536151278,67.21606233143542
2020,4099.0,21.69361790878754,0,1199,412.3199239631402,21.69361790878754,-26.541218637992834
2021,3364.0,17.84273614200964,15,757,234.237382830221,17.84273614200964,-17.93120273237375
2022,6112.0,33.04036313496477,6,2123,648.4859756433139,33.04036313496477,81.6884661117717
2023,1932.0,10.360852335928808,0,880,236.29180726766256,10.360852335928808,-68.39005235602093
2024,2985.0,16.027229328883944,0,735,284.4692426256308,16.027229328883944,54.503105590062106
2025,2560.0,13.556683351872449,0,905,246.03153283982755,13.556683351872449,-14.237855946398659
2026,3755.0,20.01842904152762,0,899,292.1974607360681,20.01842904152762,46.6796875
2027,5228.0,28.098894605116794,19,1273,432.0177465490663,28.098894605116794,39.2276964047936
2028,2363.0,12.49133875602521,0,648,183.595631921367,12.49133875602521,-54.801071155317516
2029,2553.0,13.527339404894326,9,776,243.41925112484802,13.527339404894326,8.040626322471445
2030,4595.0,24.7120353633667,0,904,326.7649859770873,24.7120353633667,79.98433215824521
2031,3687.0,19.597857573229515,27,650,222.0741583754891,19.597857573229515,-19.760609357997826
2032,4769.0,25.317789441972565,15,1152,378.2996547551673,25.317789441972565,29.34635204773528
2033,4301.0,23.260028503893214,0,1115,386.12302757572286,23.260028503893214,-9.813378066680645
2034,3033.0,16.28144697812384,0,763,258.50659390218476,16.28144697812384,-29.48151592652871
2035,2661.0,14.090105904708937,8,503,185.01062623044606,14.090105904708937,-12.265084075173094
2036,3434.0,18.04495736002966,0,929,287.82533634554176,18.04495736002966,29.049229612927462
2037,3873.0,20.427871245828698,4,1051,349.643227252633,20.427871245828698,12.78392545136866
2038,2902.0,15.439180107526882,13,927,277.64458422867745,15.439180107526882,-25.07100438936225
2039,4633.0,24.42272084723767,0,1862,509.35671699852463,24.42272084723767,59.648518263266716
2040,2902.0,15.876512096774192,0,1102,312.64380933444295,15.876512096774192,-37.36240017267429
2041,2520.0,13.446172830923247,0,603,230.2078112567781,13.446172830923247,-13.163335630599581
2042,3016.0,15.855499165739714,0,647,247.95649667315482,15.855499165739714,19.68253968253968
2043,3981.0,21.141482434186134,8,1078,336.6406568110599,21.141482434186134,31.996021220159143
2044,2711.0,14.3222793845013,0,569,193.02871116321873,14.3222793845013,-31.90153227832203
2045,3499.0,18.92133620689655,0,1130,339.04476999447445,18.92133620689655,29.066765031353746
2046,3643.0,19.549331433073785,0,1054,342.73272341136277,19.549331433073785,4.115461560445843
2047,3847.0,20.270561040044495,8,1746,472.19226791508123,20.270561040044495,5.599780400768606
2048,3224.0,17.150549221357064,6,912,275.7661503828374,17.150549221357064,-16.194437223810766
2049,4180.0,22.913039951798297,0,1945,551.5065866800824,22.913039951798297,29.652605459057078
2050,2886.0,15.177987115313313,0,955,278.11165187580855,15.177987115313313,-30.95693779904306
2051,2987.0,16.013811642565813,0,622,228.05559861710492,16.013811642565813,3.49965349965351
2052,2177.0,11.517756998516871,0,698,227.3781225317436,11.517756998516871,-27.117509206561763
2053,3080.0,16.518904106414535,6,679,240.10237715431205,16.518904106414535,41.4790996784566
2054,4832.0,25.666232156099372,0,1255,393.4653348097767,25.666232156099372,56.88311688311689
2055,2497.0,13.175513301816835,0,547,193.61792663684713,13.175513301816835,-48.32367549668874
2056,4593.0,24.645700083426032,0,1263,433.3938215358573,24.645700083426032,83.94072887464958
2057,4022.0,21.23921255098257,0,1127,342.57549488684924,21.23921255098257,-12.431961680818638
2058,2968.0,15.765920467185763,3,1280,350.0720272207197,15.765920467185763,-26.205867727498756
2059,2503.0,13.23741078049685,18,578,182.6802762569986,13.23741078049685,-15.667115902964957
2060,2491.0,13.235580042639972,4,776,224.8973334792136,13.235580042639972,-0.4794246903715549
2061,2717.0,14.37665693362996,7,760,230.6407904999119,14.37665693362996,9.072661581694108
2062,2490.0,13.163248516870597,0,646,198.99588849110333,13.163248516870597,-8.354803091645202
2063,4112.0,21.831676399703372,0,1952,569.5978379257571,21.831676399703372,65.14056224899598
2064,2688.0,14.168427882832779,14,846,244.62847526216345,14.168427882832779,-34.63035019455253
2065,3255.0,17.349444985168706,0,1645,476.3700099330733,17.349444985168706,21.09375
2066,3202.0,16.99158787541713,0,1188,357.01638193463475,16.99158787541713,-1.628264208909369
2067,4034.0,21.841171903967375,18,1603,558.1511416898625,21.841171903967375,25.98376014990631
2068,2651.0,13.97725482017056,0,758,243.0317818099044,13.97725482017056,-34.283589489340606
2069,2447.0,13.122995457916204,0,594,204.55959715417603,13.122995457916204,-7.695209354960397
2070,3888.0,20.49380098257323,0,739,289.92945850515247,20.49380098257323,58.888434818144674
2071,4745.0,25.086143168335187,7,1950,525.3418728155347,25.086143168335187,22.042181069958854
2072,1913.0,10.204451705598814,0,478,154.28571979717805,10.204451705598814,-59.68387776606955
2073,3393.0,17.9693177604746,18,863,301.52042747021,17.9693177604746,77.36539466806063
2074,3159.0,16.878574573600293,0,964,306.32814401909246,16.878574573600293,-6.896551724137934
2075,3840.0,20.85911429365962,5,1254,353.9206382535754,20.85911429365962,21.557454890788218
2076,1555.0,8.284436410826844,0,301,109.99211404239465,8.284436410826844,-59.50520833333333
2077,2947.0,15.779419262143122,0,638,233.69306144962238,15.779419262143122,89.51768488745981
2078,3773.0,19.90698577122729,0,1095,373.685686672961,19.90698577122729,28.028503562945374
2079,1067.0,5.695338570634038,0,410,110.36341483178805,5.695338570634038,-71.7201166180758
2080,3711.0,19.934574295513535,0,984,344.24545286493156,19.934574295513535,247.7975632614808
2081,5094.0,26.92649819243604,0,1150,430.4455408485069,26.92649819243604,37.26758286176233
2082,2357.0,12.453733314794215,0,987,285.49747915885456,12.453733314794215,-53.72987828818218
2083,4656.0,25.145323507601038,0,1474,430.28489505104744,25.145323507601038,97.53924480271532
2084,3098.0,16.371442806822394,10,875,272.85255203408883,16.371442806822394,-33.46219931271478
2085,2858.0,15.237179041527623,0,552,189.56401333458615,15.237179041527623,-7.746933505487408
2086,2201.0,11.766922738227661,0,447,167.22682382339445,11.766922738227661,-22.98810356892932
2087,2129.0,11.245081340378198,6,558,203.15397578877918,11.245081340378198,-3.271240345297588
2088,2778.0,14.925629171301445,0,601,209.46924269773746,14.925629171301445,30.483795209018318
2089,4292.0,23.044256349647753,0,959,372.9741237266964,23.044256349647753,54.4996400287977
2090,3361.0,17.919569197256212,0,675,226.45306892211116,17.919569197256212,-21.691519105312207
2091,2474.0,13.282142195031517,5,545,185.6329875334825,13.282142195031517,-26.390955072894972
2092,5587.0,29.831346171672227,0,1341,492.9581317890695,29.831346171672227,125.82861762328213
2093,2949.0,15.722081247682612,4,1195,343.75946267967396,15.722081247682612,-47.21675317701808
2094,3590.0,19.049812291434932,0,1422,406.02727927462155,19.049812291434932,21.73618175652763
2095,3058.0,16.1659540693363,1,938,301.12420673002674,16.1659540693363,-14.818941504178273
2096,1949.0,10.341583240637746,0,573,180.72151269706424,10.341583240637746,-36.26553302812295
2097,1634.0,8.703976640711902,7,399,127.37762992794538,8.703976640711902,-16.162134427911745
2098,2202.0,11.733077261772339,0,513,167.8048108531294,11.733077261772339,34.761321909424716
2099,3553.0,18.801521366332963,0,986,336.7525280551211,18.801521366332963,61.35331516802906
2100,3745.0,19.959996060437522,0,1204,352.0680353499186,19.959996060437522,5.403884041654949
2006,1553.0,8.209799082313681,24,323,87.0605414570107,8.209799082313681,
2007,1805.0,9.644170606229144,33,397,117.69023929044594,9.644170606229144,16.226658081133284
2008,1581.0,8.412871941045607,36,278,74.10450237824469,8.412871941045607,-12.40997229916897
2009,1554.0,8.277883991472006,41,308,86.66707459111458,8.277883991472006,-1.7077798861480087
2010,1510.0,7.997253893214683,42,325,79.10733023538145,7.997253893214683,-2.8314028314028294
2011,1704.0,9.003383388950686,21,472,127.73552221822885,9.003383388950686,12.847682119205306
2012,1612.0,8.56842672413793,36,341,88.64570269370425,8.56842672413793,-5.39906103286385
2013,1387.0,7.33034969410456,26,365,87.65579204358303,7.33034969410456,-13.957816377171216
2014,1438.0,7.6361408509454956,0,360,111.16885873082963,7.6361408509454956,3.677000720980539
2015,1563.0,8.264338848720799,44,239,64.88608899798588,8.264338848720799,8.692628650904034
2016,2140.0,11.303919864664442,37,602,150.88727480132212,11.303919864664442,36.91618682021753
2017,2109.0,11.132293984056359,31,421,121.74348965233119,11.132293984056359,-1.4485981308411167
2018,1470.0,7.770503105302187,41,242,52.46210753746677,7.770503105302187,-30.29871977240398
2019,1657.0,8.840198600296626,25,313,101.54932373736001,8.840198600296626,12.721088435374138
2020,1483.0,7.947818177604746,10,294,96.56788317347575,7.947818177604746,-10.50090525045263
2021,1211.0,6.41557749351131,22,191,50.51634898873349,6.41557749351131,-18.341200269723533
2022,1419.0,7.592712968112718,34,252,65.45661297239708,7.592712968112718,17.175887696118906
2023,1406.0,7.491431451612904,22,253,62.58933010045915,7.491431451612904,-0.9161381254404466
2024,1296.0,6.900363830181682,23,202,66.85941832069598,6.900363830181682,-7.823613086770987
2025,1668.0,8.89285548757879,15,263,90.9145452909189,8.89285548757879,28.7037037037037
2026,1588.0,8.46911498887653,36,340,97.8090285229644,8.46911498887653,-4.796163069544368
2027,1643.0,8.741373516870597,20,270,79.50924283987176,8.741373516870597,3.46347607052897
2028,1678.0,8.903353262884687,47,321,86.52780250336077,8.903353262884687,2.130249543517948
2029,1297.0,6.854676492398962,30,229,62.22022228026882,6.854676492398962,-22.70560190703218
2030,1507.0,7.973801909529105,19,284,80.70198638237231,7.973801909529105,16.191210485736306
2031,1694.0,8.9146679180571,44,386,105.37278701080389,8.9146679180571,12.408759124087588
2032,1336.0,7.052900213199852,13,237,71.77405625652733,7.052900213199852,-21.133412042502954
2033,1258.0,6.7035073692992215,55,156,31.607919989467923,6.7035073692992215,-5.838323353293418
2034,1346.0,7.228036939191694,28,270,75.3619548739564,7.228036939191694,6.995230524642282
2035,1172.0,6.198096264367817,49,168,44.2006444488875,6.198096264367817,-12.927191679049033
2036,1711.0,9.126790183537265,49,281,86.732041194111,9.126790183537265,45.98976109215016
2037,1966.0,10.479856090100112,33,371,107.55872250951472,10.479856090100112,14.903565166569255
2038,1406.0,7.441010845383761,41,237,65.91431536242312,7.441010845383761,-28.484231943031535
2039,1301.0,6.889286707452726,51,298,68.20085087890077,6.889286707452726,-7.467994310099568
2040,1987.0,10.566567018909899,49,383,100.0304120422051,10.566567018909899,52.728670253651046
2041,1774.0,9.433195448646645,53,323,84.57146879020922,9.433195448646645,-10.719677906391546
2042,1671.0,8.887919447534298,8,279,91.89828863774044,8.887919447534298,-5.806087936865845
2043,1492.0,7.888307610307751,16,338,84.49457576278688,7.888307610307751,-10.712148414123279
2044,1725.0,9.13166828883945,19,285,86.08676912384283,9.13166828883945,15.616621983914204
2045,1442.0,7.703553717093068,38,240,64.01254611875753,7.703553717093068,-16.40579710144927
2046,1880.0,10.008626483129403,36,463,117.93321171002859,10.008626483129403,30.374479889043005
2047,1323.0,7.038080506117908,25,221,64.84544562405148,7.038080506117908,-29.62765957446809
2048,1637.0,8.68722191323693,21,318,109.94581999027218,8.68722191323693,23.733938019652314
2049,1533.0,8.256998516870597,32,443,126.46388273480945,8.256998516870597,-6.353084911423334
2050,1478.0,7.829335836114201,25,226,71.34784615890763,7.829335836114201,-3.5877364644487986
2051,1700.0,9.056787634408604,0,295,99.44604140696174,9.056787634408604,15.020297699594053
2052,1077.0,5.757612625139044,33,161,50.869038627726106,5.757612625139044,-36.64705882352941
2053,1371.0,7.318339822024472,34,249,69.97808098384678,7.318339822024472,27.298050139275777
2054,1516.0,8.023017473118278,13,234,75.25753762711726,8.023017473118278,10.576221735959157
2055,1338.0,7.098755561735261,0,250,85.55646726524587,7.098755561735261,-11.741424802110823
2056,1352.0,7.296944521690769,23,379,100.59489715355016,7.296944521690769,1.0463378176382765
2057,1399.0,7.368273776418242,15,299,92.35057546046365,7.368273776418242,3.4763313609467383
2058,1577.0,8.372010567296996,41,309,76.17260105520324,8.372010567296996,12.72337383845603
2059,1241.0,6.6026140155728585,38,313,78.63663075799786,6.6026140155728585,-21.306277742549142
2060,1647.0,8.722486790878753,17,408,114.42593873132725,8.722486790878753,32.71555197421434
2061,1282.0,6.820767287727104,12,182,60.00126261297769,6.820767287727104,-22.16150576806315
2062,926.0,4.928340517241379,17,176,41.069416476217064,4.928340517241379,-27.769110764430582
2063,1169.0,6.190755932517612,5,239,74.67317679952644,6.190755932517612,26.241900647948157
2064,1530.0,8.108610261401557,35,422,117.74973460691962,8.108610261401557,30.881094952951237
2065,1413.0,7.498609566184649,0,362,98.36123127625955,7.498609566184649,-7.647058823529407
2066,1120.0,5.957620736002966,45,175,38.29866680170315,5.957620736002966,-20.73602264685067
2067,1221.0,6.440616889136077,31,225,76.43431523507321,6.440616889136077,9.017857142857144
2068,1094.0,5.863731692621431,0,193,56.800821590302135,5.863731692621431,-10.401310401310404
2069,1556.0,8.256158463107155,34,340,104.10513334067052,8.256158463107155,42.23034734917732
2070,1629.0,8.694608592880979,24,286,77.682483107958,8.694608592880979,4.691516709511578
2071,2352.0,12.517780172413794,43,459,140.17391794741013,12.517780172413794,44.38305709023942
2072,1590.0,8.517704857248795,34,449,140.1022353984274,8.517704857248795,-32.39795918367348
2073,1549.0,8.193102289581017,21,319,100.51726069173243,8.193102289581017,-2.5786163522012573
2074,1265.0,6.74176747311828,8,272,84.85437614828803,6.74176747311828,-18.33440929632021
2075,1383.0,7.360927651093809,49,232,52.47705126139338,7.360927651093809,9.32806324110671
2076,1374.0,7.326317436040044,12,254,81.7407209079138,7.326317436040044,-0.6507592190889366
2077,1403.0,7.500666249536522,10,281,82.7981755764454,7.500666249536522,2.1106259097525504
2078,1274.0,6.740695680385614,40,309,82.96202124886405,6.740695680385614,-9.194583036350679
2079,1431.0,7.578090239154616,10,456,145.48297307432733,7.578090239154616,12.323390894819465
2080,1632.0,8.762461763070078,25,390,128.30574280352238,8.762461763070078,14.046121593291394
2081,1215.0,6.459347191323693,23,293,76.90859391629662,6.459347191323693,-25.551470588235293
2082,946.0,5.023423016314423,18,147,48.42770306593555,5.023423016314423,-22.139917695473255
2083,1858.0,9.96902229328884,46,409,108.1579933021666,9.96902229328884,96.40591966173362
2084,1209.0,6.432975296625881,35,356,90.99762734169599,6.432975296625881,-34.93003229278795
2085,1477.0,7.86584631071561,0,201,64.55224569480464,7.86584631071561,22.16708023159637
2086,1142.0,6.12925241008528,22,190,53.07256324784935,6.12925241008528,-22.681110358835475
2087,1165.0,6.138458240637746,0,292,87.6059964047017,6.138458240637746,2.0140105078809034
2088,1133.0,6.039963385242863,9,243,73.19396191357632,6.039963385242863,-2.746781115879826
2089,1505.0,8.018208889506859,15,494,130.8027372060924,8.018208889506859,32.8331862312445
2090,1461.0,7.774326798294401,0,300,97.61997280735686,7.774326798294401,-2.923588039867109
2091,1370.0,7.4217533370411575,25,359,97.61225084563675,7.4217533370411575,-6.228610540725532
2092,1603.0,8.511720198368558,32,323,106.88945720044639,8.511720198368558,17.007299270072984
2093,1112.0,5.890787217278458,7,335,89.66841273505537,5.890787217278458,-30.630068621334992
2094,1021.0,5.410479236188357,14,182,52.79197310427433,5.410479236188357,-8.183453237410077
2095,1128.0,5.964138394512421,9,241,76.72975006771848,5.964138394512421,10.479921645445645
2096,1370.0,7.349659343715238,11,286,83.98683157964635,7.349659343715238,21.453900709219866
2097,1016.0,5.410479236188358,30,181,47.812766141069545,5.410479236188358,-25.83941605839416
2098,928.0,4.946705830552466,16,172,50.860474622125565,4.946705830552466,-8.661417322834641
2099,1679.0,8.919679273266592,26,281,91.7074977933383,8.919679273266592,80.92672413793103
2100,1454.0,7.702209631071561,0,540,146.97670398791612,7.702209631071561,-13.400833829660508
2006,5720.0,30.022426538746757,20,2402,693.0411680456367,30.022426538746757,
2007,2794.0,15.116043288839455,28,912,248.629272515356,15.116043288839455,-51.153846153846146
2008,3550.0,19.20020508898776,9,1200,419.7189174876082,19.20020508898776,27.057981388690045
2009,3068.0,16.118470754542084,20,848,282.054260844622,16.118470754542084,-13.577464788732396
2010,2121.0,11.154425055617352,21,358,136.90349952363593,11.154425055617352,-30.867014341590615
2011,2646.0,13.957568594734889,21,925,266.30928703978077,13.957568594734889,24.752475247524753
2012,3131.0,16.58275398591027,18,832,238.36010127281762,16.58275398591027,18.329554043839757
2013,4321.0,23.09315906562848,25,1313,408.4301338569722,23.09315906562848,38.00702650910252
2014,3482.0,18.62584005376344,25,625,213.91622546022893,18.62584005376344,-19.416801666280957
2015,3373.0,17.913451288468668,0,757,202.42819527532285,17.913451288468668,-3.130384836300981
2016,4775.0,25.23309464219503,13,1378,404.37054526608125,25.23309464219503,41.565372072339166
2017,3924.0,20.661956572117166,24,872,329.3310023227529,20.661956572117166,-17.82198952879581
2018,3699.0,19.52679481831665,18,1001,292.72733977977776,19.52679481831665,-5.733944954128445
2019,5867.0,31.549140248424177,22,1778,575.4944843481572,31.549140248424177,58.61043525277101
2020,4127.0,21.860052836484982,17,1206,393.72035722955667,21.860052836484982,-29.657405829214245
2021,3154.0,16.679522385984427,14,704,215.72913712816032,16.679522385984427,-23.57644778289314
2022,6253.0,33.72683769002595,33,2050,612.4235697520784,33.72683769002595,98.25618262523778
2023,1943.0,10.412593854282536,0,786,213.23416847696012,10.412593854282536,-68.92691508076123
2024,2847.0,15.280050750834262,9,688,251.52195819559267,15.280050750834262,46.5259907359753
2025,2662.0,14.021279430849091,0,833,231.81569220291178,14.021279430849091,-6.498068141903756
2026,3804.0,20.254762235817577,0,878,271.9495274026882,20.254762235817577,42.90007513148009
2027,5646.0,30.32026904894327,0,1120,440.6745861847389,30.32026904894327,48.42271293375396
2028,2663.0,14.060929968483501,37,699,178.20287638395504,14.060929968483501,-52.833864682961384
2029,2554.0,13.486165183537265,0,771,228.56422742985407,13.486165183537265,-4.093128051070217
2030,4270.0,22.876836531331104,0,852,322.79541320762104,22.876836531331104,67.18872357086923
2031,3695.0,19.64459352984798,0,606,219.7595621389776,19.64459352984798,-13.466042154566749
2032,4721.0,25.06744183351873,70,1072,355.78631440114657,25.06744183351873,27.76725304465495
2033,4754.0,25.729323090470896,54,1324,415.54888856532733,25.729323090470896,0.6990044482101165
2034,3192.0,17.071335048201707,0,698,251.3092987463131,17.071335048201707,-32.85654185948674
2035,2806.0,14.89698623470523,0,584,176.3090434092329,14.89698623470523,-12.092731829573932
2036,3511.0,18.46413839451242,0,848,268.13919666449135,18.46413839451242,25.124732715609397
2037,3741.0,19.75701010381906,0,947,312.73663767690306,19.75701010381906,6.55084021646255
2038,2983.0,15.866808027437893,0,874,267.0061144459339,15.866808027437893,-20.261962042234693
2039,4869.0,25.733372728958102,0,1734,472.95533615765453,25.733372728958102,63.22494133422729
2040,3472.0,19.037622821653688,0,1440,394.7036479397799,19.037622821653688,-28.691723146436644
2041,2326.0,12.430964961067852,0,588,209.40905308785366,12.430964961067852,-33.006912442396306
2042,3268.0,17.20437639043381,0,647,247.39050225516056,17.20437639043381,40.49871023215821
2043,3622.0,19.186607804968485,22,976,308.6450840023017,19.186607804968485,10.832313341493261
2044,3347.0,17.659772432332222,0,608,236.24888968794727,17.659772432332222,-7.5924903368304815
2045,3802.0,20.449672089358547,0,1022,326.7055480880531,20.449672089358547,13.594263519569761
2046,3601.0,19.38453026510938,0,898,328.85267724823734,19.38453026510938,-5.286691215149919
2047,3606.0,19.032646227289582,5,1600,429.0966197616908,19.032646227289582,0.13885031935574332
2048,3389.0,18.01671996662959,21,886,279.2123526615323,18.01671996662959,-6.017748197448691
2049,4342.0,23.755492213570637,0,1898,546.7442202934042,23.755492213570637,28.12038949542639
2050,3054.0,16.07314261216166,3,771,229.79694594062028,16.07314261216166,-29.66374942422847
2051,2912.0,15.528619762699295,0,548,201.26524034143844,15.528619762699295,-4.649639816633922
2052,1920.0,10.18777229328884,0,519,175.99225189556705,10.18777229328884,-34.065934065934066
2053,3221.0,17.26940234519837,0,654,253.41287128583926,17.26940234519837,67.76041666666666
2054,4768.0,25.220146227289586,13,1159,370.2299858523651,25.220146227289586,48.02856255821173
2055,2902.0,15.343529847979235,0,565,212.03980472514775,15.343529847979235,-39.13590604026845
2056,5206.0,27.96059278828328,33,1366,479.9656869048668,27.96059278828328,79.3935217091661
2057,4058.0,21.428230441230998,0,924,301.58093541545463,21.428230441230998,-22.05147906262005
2058,2393.0,12.700564284390062,0,1114,303.10797905976835,12.700564284390062,-41.030064070970916
2059,2537.0,13.403440164998146,0,512,183.2352974795638,13.403440164998146,6.017551190973669
2060,2573.0,13.640399054505004,12,734,220.18234523120864,13.640399054505004,1.4189988175009827
2061,2757.0,14.62029569892473,0,722,206.72956643006736,14.62029569892473,7.151185386708114
2062,2712.0,14.467133620689653,0,740,216.162396864445,14.467133620689653,-1.6322089227421066
2063,3775.0,20.002537541713014,0,1773,509.16017453580685,20.002537541713014,39.196165191740405
2064,2424.0,12.769390758249907,0,810,242.44886996118282,12.769390758249907,-35.788079470198674
2065,3437.0,18.21920189098999,0,1623,472.33259821161334,18.21920189098999,41.790429042904286
2066,3292.0,17.450019697812383,5,1159,338.6578679362869,17.450019697812383,-4.2187954611579865
2067,4352.0,23.520914441972565,8,1639,566.5590450386893,23.520914441972565,32.199270959902805
2068,2490.0,13.113847562106043,0,874,263.75281127325536,13.113847562106043,-42.78492647058824
2069,2880.0,15.48106692621431,0,800,269.96767483264637,15.48106692621431,15.662650602409634
2070,3834.0,20.231055339265847,0,837,274.037323270854,20.231055339265847,33.12500000000001
2071,4376.0,23.129171301446053,12,1853,498.9693620277945,23.129171301446053,14.136671883150754
2072,1965.0,10.480916295884317,17,464,126.75324991350858,10.480916295884317,-55.09597806215722
2073,3918.0,20.85071375602521,23,853,309.75077958666293,20.85071375602521,99.38931297709924
2074,2863.0,15.297390619206523,0,963,286.1272629548967,15.297390619206523,-26.92700357325166
2075,3893.0,21.118916852057843,0,1159,349.80993757216567,21.118916852057843,35.976248690185116
2076,1524.0,8.08902252502781,0,285,98.85710532241612,8.08902252502781,-60.85281274081685
2077,2794.0,14.950228262884686,0,747,241.79286151329586,14.950228262884686,83.33333333333333
2078,4242.0,22.323246894697814,0,1123,394.33130971073274,22.323246894697814,51.8253400143164
2079,1412.0,7.528961577678903,0,598,157.01553677225317,7.528961577678903,-66.71381423856671
2080,3887.0,20.82412750278087,13,1072,356.5678459814889,20.82412750278087,175.2832861189802
2081,5314.0,28.048033694846126,0,1141,410.2092223007743,28.048033694846126,36.712117314124
2082,2287.0,12.063403781979979,0,850,259.0950890146611,12.063403781979979,-56.96273993225442
2083,4412.0,23.71957846681498,27,1150,359.3287513060311,23.71957846681498,92.91648447748142
2084,3315.0,17.520682703003335,0,877,261.11234955648706,17.520682703003335,-24.864007252946507
2085,2876.0,15.262861512791993,0,584,171.00841730125097,15.262861512791993,-13.24283559577677
2086,1896.0,10.091675936225435,0,425,142.85529868939534,10.091675936225435,-34.07510431154381
2087,2108.0,11.139524239896181,0,622,199.3294820748863,11.139524239896181,11.181434599156127
2088,3302.0,17.72735330923248,18,668,228.15857058925778,17.72735330923248,56.64136622390892
2089,4784.0,25.634930014831298,0,943,386.05165300498174,25.634930014831298,44.88188976377954
2090,3306.0,17.67767426770486,0,568,217.01968909420512,17.67767426770486,-30.894648829431436
2091,2300.0,12.452308120133482,13,658,209.32633649762076,12.452308120133482,-30.429522081064732
2092,5315.0,28.310310066740826,0,1128,456.5900206637208,28.310310066740826,131.08695652173913
2093,2790.0,14.807726177233965,0,1075,303.7470538577662,14.807726177233965,-47.50705550329257
2094,3318.0,17.634663515016687,0,1250,364.4451573656491,17.634663515016687,18.924731182795696
2095,3166.0,16.715441926214314,13,872,298.3920037112052,16.715441926214314,-4.581072935503316
2096,1519.0,8.052772756766776,0,475,143.4138691995578,8.052772756766776,-52.021478205938095
2097,1570.0,8.358395902855024,0,376,123.62467636382554,8.358395902855024,3.3574720210664877
2098,2085.0,11.11454857248795,21,446,147.98533403992806,11.11454857248795,32.80254777070064
2099,3597.0,19.016320216907676,0,1031,370.22207708838266,19.016320216907676,72.5179856115108
2100,4081.0,21.730168937708566,27,1339,385.46346562720225,21.730168937708566,13.455657492354733
2006,1424.0,7.558172274749722,39,250,72.56888054973996,7.558172274749722,
2007,1708.0,9.12091560066741,47,330,89.7940404312541,9.12091560066741,19.9438202247191
2008,1436.0,7.644744160177975,20,271,85.29769615702976,7.644744160177975,-15.925058548009364
2009,1544.0,8.244200732295143,18,252,78.63533017362585,8.244200732295143,7.520891364902504
2010,1690.0,8.909001900259549,43,331,92.28989241744863,8.909001900259549,9.455958549222787
2011,1389.0,7.372311827956989,15,344,100.32050909686686,7.372311827956989,-17.810650887573964
2012,1453.0,7.739693409343714,14,259,72.51389626488948,7.739693409343714,4.607631389488831
2013,1394.0,7.340407165368929,44,450,112.94554869359379,7.340407165368929,-4.060564349621476
2014,1459.0,7.722284019280682,22,298,96.9512139108525,7.722284019280682,4.66284074605452
2015,1319.0,6.976351038190582,35,199,56.322865263719954,6.976351038190582,-9.595613433858807
2016,2235.0,11.830911661104933,59,433,105.88340500071507,11.830911661104933,69.44655041698256
2017,1887.0,9.967747728958102,13,535,144.1338550855356,9.967747728958102,-15.570469798657715
2018,1386.0,7.313090934371523,19,233,67.48131054393707,7.313090934371523,-26.550079491255964
2019,1315.0,6.995324666295885,20,298,83.62737517576335,6.995324666295885,-5.122655122655118
2020,1515.0,8.111026140155728,21,265,85.73969590886975,8.111026140155728,15.209125475285168
2021,1358.0,7.1954312662217275,39,242,58.609390084359404,7.1954312662217275,-10.363036303630368
2022,1667.0,8.913265897293288,43,294,79.52296218798388,8.913265897293288,22.75405007363771
2023,1206.0,6.4100852799406765,47,173,40.56308218520427,6.4100852799406765,-27.65446910617877
2024,1323.0,7.073553948832035,22,231,75.83369963281496,7.073553948832035,9.701492537313428
2025,1505.0,8.019842649239896,14,247,77.46841976319163,8.019842649239896,13.756613756613767
2026,1533.0,8.190390943641082,0,275,79.75203046716969,8.190390943641082,1.8604651162790642
2027,1622.0,8.678728680014832,46,260,67.31450381784319,8.678728680014832,5.8056099151989615
2028,1655.0,8.824451937337782,12,383,99.37208162286129,8.824451937337782,2.034525277435262
2029,1306.0,6.953895532072674,16,278,71.01707007772316,6.953895532072674,-21.087613293051355
2030,1274.0,6.746442806822395,34,201,62.18130869895834,6.746442806822395,-2.450229709035223
2031,1778.0,9.351229375231739,17,455,120.47393783291761,9.351229375231739,39.560439560439555
2032,1380.0,7.292471959584724,28,189,58.94373279971024,7.292471959584724,-22.38470191226096
2033,1445.0,7.7035073692992215,26,214,60.08850795184373,7.7035073692992215,4.710144927536231
2034,1388.0,7.451346403411197,16,234,64.44494949297048,7.451346403411197,-3.944636678200697
2035,1210.0,6.409836160548758,30,184,39.83564720045086,6.409836160548758,-12.824207492795392
